Gender,Race,Age_at_Release,Supervision_Level,Educ_HighSchool,Educ_College,Dependents,Prison_Years_plus2,Prior_Conviction_Felony,Prior_Conviction_Misd,Recidivism_Arrest_Year1
M,BLACK,30,1,1,0,1,0,0,1,FALSE
M,BLACK,29,1,1,0,1,0,1,1,FALSE
M,BLACK,33,0,0,0,1,0,1,1,FALSE
M,BLACK,50,0,0,1,1,0,1,1,FALSE
M,WHITE,31,0,1,0,0,0,1,1,FALSE
M,WHITE,28,1,0,0,0,0,1,1,FALSE
M,WHITE,44,1,0,0,0,1,1,1,FALSE
M,WHITE,28,1,0,0,1,1,1,1,FALSE
M,BLACK,39,1,0,0,1,1,1,1,TRUE
M,WHITE,33,1,0,1,1,1,1,1,FALSE
M,BLACK,30,1,0,0,1,0,1,1,TRUE
M,BLACK,36,1,0,0,1,1,0,1,FALSE
M,BLACK,35,0,0,1,1,1,1,1,FALSE
M,WHITE,27,1,1,0,0,0,0,1,FALSE
M,WHITE,44,0,1,0,1,0,1,1,TRUE
M,BLACK,30,0,0,0,1,0,0,0,FALSE
F,BLACK,31,1,1,0,1,0,1,1,FALSE
M,WHITE,33,0,0,0,1,0,1,1,TRUE
M,BLACK,25,1,0,0,1,0,1,1,TRUE
M,WHITE,23,1,1,0,1,0,1,1,TRUE
M,WHITE,32,1,1,0,0,1,1,0,FALSE
M,BLACK,38,1,0,1,1,1,1,0,TRUE
M,BLACK,53,0,0,0,1,1,0,1,FALSE
M,BLACK,38,1,1,0,1,0,1,1,TRUE
M,BLACK,43,0,0,0,1,1,1,1,FALSE
M,BLACK,30,0,0,0,1,1,1,1,TRUE
M,BLACK,31,1,0,1,0,0,1,1,FALSE
M,BLACK,31,1,0,0,1,1,0,0,FALSE
F,BLACK,35,0,1,0,1,1,1,0,FALSE
M,WHITE,50,0,0,0,0,0,1,1,TRUE
M,BLACK,33,1,0,1,1,0,1,1,TRUE
M,BLACK,29,1,0,0,0,0,1,1,FALSE
M,WHITE,44,0,0,0,0,1,1,1,FALSE
M,BLACK,33,0,1,0,1,1,1,1,FALSE
M,WHITE,30,1,1,0,0,1,1,1,TRUE
M,BLACK,35,0,1,0,0,1,1,0,TRUE
M,BLACK,34,1,1,0,1,0,1,1,FALSE
M,BLACK,31,1,0,0,0,0,1,1,FALSE
M,BLACK,31,1,0,0,0,1,1,1,FALSE
M,WHITE,40,0,0,1,1,0,1,1,TRUE
M,BLACK,31,0,1,0,1,0,0,0,FALSE
M,BLACK,23,1,1,0,1,1,0,0,TRUE
M,WHITE,40,0,0,1,0,0,1,1,FALSE
M,WHITE,32,1,0,1,0,0,0,1,TRUE
F,WHITE,58,0,0,1,0,0,1,1,FALSE
F,BLACK,31,1,0,1,0,1,1,1,FALSE
M,BLACK,28,1,1,0,1,1,1,0,TRUE
M,BLACK,28,1,0,0,1,0,0,1,FALSE
M,WHITE,39,1,1,0,0,1,0,1,FALSE
M,WHITE,31,0,0,0,1,1,0,1,FALSE
F,BLACK,31,1,1,0,1,1,1,0,FALSE
M,WHITE,46,0,1,0,1,0,1,1,FALSE
M,WHITE,25,1,1,0,1,0,1,1,FALSE
M,BLACK,26,0,0,0,0,0,0,1,FALSE
M,WHITE,37,1,0,0,1,1,0,0,FALSE
M,BLACK,35,1,1,0,1,0,1,1,FALSE
M,WHITE,36,0,1,0,0,1,1,1,TRUE
M,BLACK,28,0,1,0,1,0,1,0,FALSE
M,WHITE,27,0,1,0,1,1,1,0,FALSE
M,WHITE,28,1,0,1,1,0,1,1,FALSE
M,WHITE,23,1,0,0,0,1,0,0,FALSE
F,BLACK,37,0,1,0,1,0,1,1,FALSE
M,BLACK,46,0,0,0,1,0,1,1,FALSE
M,BLACK,37,0,1,0,0,0,0,1,TRUE
M,BLACK,30,1,0,0,0,0,0,1,TRUE
F,WHITE,50,1,1,0,0,1,1,1,FALSE
M,BLACK,28,0,1,0,1,0,1,1,TRUE
M,WHITE,32,1,0,0,1,0,1,1,TRUE
M,BLACK,31,0,1,0,0,1,1,1,FALSE
M,BLACK,31,1,0,0,1,1,1,1,FALSE
M,WHITE,28,1,1,0,1,1,0,0,FALSE
M,BLACK,28,0,1,0,1,0,1,1,FALSE
M,BLACK,30,1,0,0,0,1,1,1,TRUE
M,BLACK,43,1,0,0,1,1,1,1,FALSE
M,WHITE,61,0,0,1,1,0,1,1,TRUE
M,BLACK,35,0,1,0,1,0,1,1,FALSE
M,BLACK,61,1,1,0,1,1,1,1,TRUE
M,WHITE,56,1,0,0,1,0,1,1,TRUE
F,WHITE,33,1,0,1,1,1,1,1,FALSE
F,BLACK,38,1,1,0,1,1,1,1,FALSE
M,WHITE,41,1,1,0,0,0,1,0,FALSE
M,WHITE,36,0,0,1,1,1,1,1,FALSE
M,BLACK,26,1,1,0,0,1,0,0,TRUE
M,WHITE,29,1,0,0,1,0,1,1,FALSE
M,BLACK,34,1,1,0,1,0,1,1,FALSE
M,BLACK,29,1,1,0,0,1,1,1,FALSE
F,BLACK,55,0,0,0,0,0,1,1,FALSE
M,WHITE,28,1,1,0,1,1,1,1,FALSE
M,BLACK,25,1,0,0,1,1,0,1,TRUE
M,WHITE,33,1,1,0,1,0,1,1,FALSE
M,BLACK,46,0,0,0,0,0,1,1,TRUE
M,BLACK,32,0,1,0,0,0,1,1,FALSE
M,BLACK,32,0,0,0,1,0,1,1,FALSE
M,BLACK,40,1,1,0,1,0,1,1,FALSE
M,WHITE,36,0,1,0,1,0,1,1,FALSE
M,BLACK,41,0,1,0,1,1,1,1,TRUE
M,WHITE,39,1,0,0,1,0,1,1,FALSE
F,WHITE,29,1,1,0,1,0,1,1,TRUE
M,BLACK,28,0,1,0,0,0,1,1,FALSE
M,WHITE,36,1,0,0,1,0,1,1,FALSE
M,BLACK,30,1,1,0,1,0,1,1,FALSE
M,BLACK,29,0,0,0,1,0,1,1,FALSE
M,WHITE,36,0,1,0,1,0,1,1,TRUE
M,BLACK,43,1,1,0,1,0,1,1,TRUE
F,WHITE,35,1,1,0,1,0,1,1,FALSE
M,WHITE,40,0,0,0,1,1,1,1,FALSE
M,WHITE,24,0,0,0,1,1,1,0,TRUE
M,WHITE,39,0,1,0,1,0,1,1,FALSE
F,WHITE,43,0,1,0,1,1,0,0,FALSE
M,BLACK,33,0,0,0,1,0,1,0,TRUE
M,BLACK,26,1,1,0,1,0,1,1,TRUE
M,BLACK,31,1,0,1,1,0,1,1,TRUE
M,WHITE,30,1,1,0,0,1,0,0,FALSE
M,BLACK,30,1,1,0,1,1,1,1,TRUE
M,BLACK,37,1,0,0,1,1,1,1,FALSE
M,BLACK,31,0,0,0,1,0,0,1,TRUE
M,WHITE,28,1,0,0,1,1,1,1,FALSE
F,WHITE,36,1,0,0,0,0,1,1,FALSE
M,WHITE,50,0,0,1,1,1,0,1,FALSE
M,WHITE,28,0,0,0,1,0,0,1,FALSE
M,WHITE,47,0,0,0,1,0,1,1,FALSE
M,WHITE,36,1,1,0,1,1,1,0,FALSE
F,WHITE,33,1,0,1,0,0,1,1,FALSE
M,BLACK,31,1,1,0,0,0,1,1,TRUE
M,BLACK,23,0,0,0,1,1,0,1,FALSE
M,BLACK,30,1,1,0,1,0,1,1,FALSE
M,BLACK,28,0,0,0,1,0,1,1,FALSE
F,WHITE,27,1,1,0,1,1,1,0,FALSE
M,WHITE,44,1,1,0,1,1,0,0,FALSE
M,BLACK,25,1,0,0,0,1,1,1,TRUE
M,BLACK,53,1,0,1,1,0,1,1,FALSE
F,BLACK,32,0,0,1,0,0,1,1,TRUE
M,BLACK,24,1,1,0,1,1,0,1,FALSE
M,WHITE,24,1,1,0,0,0,1,1,FALSE
M,WHITE,41,0,1,0,0,0,1,1,FALSE
M,WHITE,40,1,1,0,1,0,1,0,FALSE
M,BLACK,24,1,1,0,1,1,0,1,TRUE
M,WHITE,65,1,0,0,0,1,1,1,FALSE
M,BLACK,36,0,1,0,1,0,1,1,TRUE
M,WHITE,39,0,0,0,1,1,1,0,FALSE
M,BLACK,26,1,0,1,1,1,0,0,FALSE
M,WHITE,37,1,1,0,1,0,1,0,FALSE
M,BLACK,31,1,0,0,0,0,0,1,FALSE
M,BLACK,23,1,0,0,1,1,1,1,FALSE
M,BLACK,26,1,0,0,1,0,0,1,FALSE
M,BLACK,27,1,1,0,0,0,0,1,TRUE
M,BLACK,33,0,1,0,1,1,1,1,FALSE
M,BLACK,29,1,0,0,0,1,1,1,FALSE
M,BLACK,27,1,0,0,1,1,0,1,FALSE
F,WHITE,28,1,0,0,1,0,1,0,FALSE
M,WHITE,62,1,0,0,1,1,0,1,FALSE
F,WHITE,25,1,1,0,1,0,1,1,FALSE
F,WHITE,38,1,0,1,1,1,1,0,FALSE
M,BLACK,27,1,0,0,0,0,0,1,TRUE
M,WHITE,37,1,1,0,0,0,0,1,TRUE
M,WHITE,29,1,0,0,0,1,1,1,TRUE
M,WHITE,45,1,1,0,0,1,1,1,FALSE
M,WHITE,32,1,0,0,0,1,1,1,FALSE
F,WHITE,41,1,0,0,1,0,1,1,FALSE
M,WHITE,28,1,1,0,1,0,1,1,TRUE
F,WHITE,37,0,1,0,1,1,1,1,FALSE
M,BLACK,27,1,0,0,1,0,1,1,FALSE
M,WHITE,32,0,0,0,1,0,1,1,TRUE
M,BLACK,28,1,1,0,1,1,1,1,TRUE
M,BLACK,42,0,0,0,1,1,1,1,FALSE
F,BLACK,47,0,1,0,0,0,1,1,TRUE
M,WHITE,38,1,1,0,1,1,1,0,FALSE
F,BLACK,33,1,0,1,1,1,1,1,FALSE
M,BLACK,32,1,1,0,1,0,1,1,FALSE
M,BLACK,44,0,0,1,1,1,1,1,TRUE
M,WHITE,29,0,1,0,0,0,1,1,FALSE
M,WHITE,47,0,0,1,0,0,1,1,TRUE
M,BLACK,28,1,0,0,0,1,1,1,FALSE
M,WHITE,36,0,1,0,1,0,1,1,FALSE
F,WHITE,37,0,0,1,1,0,1,1,FALSE
M,WHITE,28,1,1,0,1,0,1,1,FALSE
M,WHITE,33,0,1,0,1,0,1,1,FALSE
M,WHITE,37,0,1,0,0,1,1,1,FALSE
M,BLACK,32,1,0,0,1,1,1,1,FALSE
M,WHITE,37,1,1,0,1,0,1,1,FALSE
F,WHITE,47,0,0,1,0,0,1,1,TRUE
M,BLACK,53,1,0,0,0,0,1,1,FALSE
F,WHITE,54,0,0,1,0,0,0,1,FALSE
M,WHITE,35,1,1,0,1,1,1,1,FALSE
F,BLACK,47,0,0,1,1,1,1,0,FALSE
M,WHITE,30,1,0,0,0,1,1,0,FALSE
M,BLACK,45,0,1,0,1,0,1,1,TRUE
M,WHITE,37,0,0,0,0,0,1,1,TRUE
M,WHITE,31,1,1,0,1,0,1,1,FALSE
M,WHITE,41,1,1,0,0,1,1,1,TRUE
M,BLACK,31,1,1,0,1,0,1,1,TRUE
M,WHITE,40,1,1,0,1,0,1,1,TRUE
M,WHITE,24,1,0,0,1,0,1,0,TRUE
M,BLACK,30,0,1,0,1,1,1,1,FALSE
M,BLACK,42,0,0,0,1,0,1,1,FALSE
M,WHITE,43,0,1,0,1,0,1,1,TRUE
M,WHITE,29,1,1,0,0,1,1,0,FALSE
M,BLACK,27,1,0,0,1,0,0,0,FALSE
M,BLACK,29,1,0,0,1,1,1,1,FALSE
M,WHITE,36,1,0,1,1,0,1,0,FALSE
M,WHITE,42,1,0,0,1,1,1,1,FALSE
M,BLACK,39,0,1,0,1,1,1,1,TRUE
M,BLACK,29,1,1,0,1,1,1,1,TRUE
F,WHITE,51,0,0,0,1,1,1,1,FALSE
M,WHITE,24,1,0,0,1,0,1,1,TRUE
M,BLACK,30,1,0,1,1,0,0,1,FALSE
M,WHITE,37,1,0,0,1,1,1,1,TRUE
M,WHITE,33,1,0,1,1,0,1,1,FALSE
M,BLACK,32,1,1,0,0,0,1,1,FALSE
M,BLACK,39,0,0,1,1,1,1,0,FALSE
M,BLACK,29,0,0,0,0,0,1,1,FALSE
M,WHITE,31,1,1,0,1,1,1,1,TRUE
M,BLACK,26,1,1,0,1,0,1,1,TRUE
M,BLACK,33,1,1,0,1,1,0,1,FALSE
M,BLACK,23,1,0,0,0,0,0,0,FALSE
M,WHITE,37,1,1,0,0,0,1,1,FALSE
M,BLACK,46,0,0,1,0,1,1,1,TRUE
M,WHITE,31,0,1,0,1,1,1,1,FALSE
M,WHITE,30,1,0,0,1,1,1,0,TRUE
M,BLACK,30,1,1,0,1,1,1,1,TRUE
M,BLACK,28,0,0,1,1,1,1,1,TRUE
M,BLACK,41,1,1,0,1,0,1,1,FALSE
M,WHITE,23,1,0,0,0,1,1,1,FALSE
M,BLACK,36,1,0,0,1,1,1,1,FALSE
F,BLACK,39,1,0,1,1,0,1,1,FALSE
M,WHITE,42,1,0,1,1,0,1,1,TRUE
M,BLACK,40,1,1,0,1,0,0,1,FALSE
M,WHITE,63,0,1,0,1,1,0,1,FALSE
M,BLACK,36,1,0,1,1,1,1,1,FALSE
M,BLACK,62,0,0,0,1,0,1,0,FALSE
F,BLACK,34,0,0,0,0,0,1,1,FALSE
M,WHITE,26,1,1,0,1,1,0,1,TRUE
M,WHITE,43,1,1,0,1,1,0,0,FALSE
M,BLACK,47,0,1,0,1,0,1,1,FALSE
M,BLACK,26,1,0,1,1,1,1,0,FALSE
M,BLACK,32,1,0,1,1,1,0,0,FALSE
M,WHITE,25,0,0,0,1,0,1,1,FALSE
F,WHITE,30,0,1,0,0,0,1,1,TRUE
M,BLACK,32,1,0,1,1,1,1,0,FALSE
M,BLACK,32,0,0,0,0,1,1,1,FALSE
M,BLACK,31,0,0,0,1,0,1,1,TRUE
M,BLACK,23,1,1,0,0,1,0,1,FALSE
M,BLACK,31,1,1,0,1,0,1,1,TRUE
M,BLACK,41,0,0,0,0,0,1,1,FALSE
M,WHITE,47,0,0,0,1,1,1,1,FALSE
M,WHITE,38,0,0,0,1,1,1,1,FALSE
F,WHITE,29,0,0,0,1,0,1,1,FALSE
M,WHITE,29,0,0,0,0,1,1,1,TRUE
M,WHITE,31,0,0,0,0,0,0,0,TRUE
M,BLACK,32,1,1,0,1,0,1,1,TRUE
M,WHITE,60,0,1,0,1,0,1,1,FALSE
M,WHITE,29,1,0,0,1,0,0,1,FALSE
M,WHITE,32,0,1,0,1,1,1,1,TRUE
M,BLACK,29,1,1,0,1,1,0,0,FALSE
M,BLACK,39,1,0,0,1,0,0,1,FALSE
M,BLACK,36,0,0,1,1,0,1,1,FALSE
M,BLACK,27,1,0,0,1,0,1,1,FALSE
M,WHITE,44,0,1,0,0,0,1,1,FALSE
M,WHITE,32,0,0,0,1,0,1,1,TRUE
M,BLACK,27,1,0,0,1,1,1,1,FALSE
M,BLACK,31,1,0,0,1,0,1,1,FALSE
M,BLACK,29,0,0,0,1,0,1,1,FALSE
M,BLACK,37,1,1,0,1,1,1,1,FALSE
M,WHITE,46,1,0,0,1,1,1,1,FALSE
M,WHITE,30,0,1,0,1,0,0,0,FALSE
M,WHITE,36,0,0,1,1,0,1,1,TRUE
M,BLACK,37,1,0,1,1,1,1,1,FALSE
M,BLACK,38,1,0,0,1,1,1,1,FALSE
M,BLACK,25,1,1,0,1,1,0,0,TRUE
M,BLACK,29,1,0,1,0,1,0,0,FALSE
M,WHITE,39,1,0,1,1,0,0,0,FALSE
M,WHITE,61,0,0,0,1,1,1,1,FALSE
M,BLACK,28,1,0,0,1,1,1,0,FALSE
F,BLACK,28,1,1,0,1,0,1,1,FALSE
M,WHITE,63,1,0,0,1,0,1,1,TRUE
M,WHITE,34,1,1,0,0,1,0,0,TRUE
M,BLACK,24,1,1,0,0,1,1,1,FALSE
M,BLACK,23,1,1,0,1,0,1,1,TRUE
M,BLACK,31,1,0,0,1,1,1,1,FALSE
M,BLACK,31,1,0,0,1,0,1,1,TRUE
M,WHITE,42,1,0,0,0,0,1,1,TRUE
M,BLACK,29,0,1,0,1,0,1,1,TRUE
M,BLACK,31,0,0,0,1,0,1,1,FALSE
M,BLACK,33,1,0,0,1,1,1,1,TRUE
M,WHITE,29,0,0,0,1,0,1,1,TRUE
F,WHITE,29,1,0,0,1,0,1,1,FALSE
F,WHITE,25,1,1,0,1,0,1,0,FALSE
M,BLACK,25,1,1,0,1,0,1,1,FALSE
M,WHITE,53,1,0,1,1,1,0,0,FALSE
M,BLACK,51,1,0,0,0,1,1,1,FALSE
M,BLACK,44,1,0,0,0,0,1,1,FALSE
M,WHITE,39,0,1,0,1,0,1,1,FALSE
M,BLACK,32,1,1,0,1,0,0,1,FALSE
M,BLACK,60,0,0,1,0,0,1,1,FALSE
M,BLACK,42,0,0,0,0,0,1,1,FALSE
M,BLACK,27,0,0,0,0,1,1,0,TRUE
M,BLACK,47,0,0,1,1,1,1,1,TRUE
M,WHITE,55,0,0,1,1,0,1,1,FALSE
M,BLACK,48,0,0,1,1,1,1,1,FALSE
M,WHITE,63,1,1,0,1,0,1,1,FALSE
M,WHITE,34,1,1,0,0,1,1,1,TRUE
M,WHITE,43,1,0,0,1,1,0,1,FALSE
M,BLACK,28,0,0,0,1,0,1,1,TRUE
M,BLACK,28,0,1,0,0,0,1,0,TRUE
M,WHITE,34,1,0,0,0,0,1,0,FALSE
F,BLACK,33,0,0,0,1,0,0,0,FALSE
M,BLACK,27,1,0,0,0,1,0,1,FALSE
M,WHITE,47,1,1,0,1,1,1,1,FALSE
M,WHITE,27,1,1,0,1,0,0,0,FALSE
M,BLACK,26,1,1,0,0,0,0,1,TRUE
M,BLACK,45,1,0,0,1,1,1,0,TRUE
M,BLACK,30,1,1,0,1,0,1,1,TRUE
M,WHITE,32,1,0,0,0,0,1,1,FALSE
M,WHITE,28,0,1,0,1,1,1,1,TRUE
M,BLACK,54,1,1,0,1,0,1,1,TRUE
M,BLACK,46,0,0,1,1,1,0,0,FALSE
M,BLACK,28,1,0,0,1,0,1,1,FALSE
M,WHITE,29,1,1,0,1,0,1,1,FALSE
M,BLACK,47,0,1,0,1,1,1,1,FALSE
M,BLACK,33,0,0,0,1,0,1,1,FALSE
M,BLACK,35,1,1,0,1,1,1,1,FALSE
M,BLACK,45,1,0,0,1,0,1,1,FALSE
F,BLACK,59,0,0,1,0,0,1,1,FALSE
F,WHITE,46,0,1,0,1,0,1,0,FALSE
M,BLACK,31,0,0,0,0,0,1,0,TRUE
M,BLACK,30,1,0,0,1,1,0,1,FALSE
F,WHITE,35,0,1,0,1,0,1,1,FALSE
M,WHITE,59,0,1,0,1,0,1,1,FALSE
M,BLACK,35,0,0,0,0,1,1,1,TRUE
M,BLACK,34,1,0,1,1,1,0,0,FALSE
M,BLACK,24,1,1,0,0,1,0,1,TRUE
M,BLACK,29,1,0,0,1,0,1,1,FALSE
M,BLACK,31,1,0,0,0,1,1,1,FALSE
M,BLACK,44,0,1,0,1,0,1,1,TRUE
M,BLACK,60,1,0,1,1,0,1,1,TRUE
M,WHITE,43,0,0,0,1,0,1,1,FALSE
M,WHITE,30,0,1,0,1,0,1,1,FALSE
M,WHITE,25,1,1,0,0,0,1,0,FALSE
M,WHITE,62,1,1,0,1,1,1,0,FALSE
M,BLACK,29,0,1,0,0,0,0,0,FALSE
M,BLACK,48,0,0,1,1,0,0,0,FALSE
M,BLACK,33,0,0,1,0,1,0,0,FALSE
M,BLACK,42,0,0,1,1,0,1,0,FALSE
M,BLACK,33,1,1,0,1,1,1,1,FALSE
F,WHITE,59,0,0,1,0,0,1,1,FALSE
M,BLACK,54,1,0,0,1,0,1,0,FALSE
M,BLACK,32,1,0,0,0,0,1,1,TRUE
F,BLACK,36,1,0,1,1,1,1,0,TRUE
M,WHITE,38,0,1,0,0,0,1,1,TRUE
M,BLACK,47,0,0,0,1,0,1,0,FALSE
M,WHITE,25,0,0,0,1,0,1,1,TRUE
M,WHITE,26,0,1,0,1,0,0,1,FALSE
M,BLACK,27,1,0,0,0,1,0,0,FALSE
M,WHITE,30,0,1,0,0,0,1,1,FALSE
M,WHITE,30,0,0,0,1,0,1,1,FALSE
M,BLACK,36,1,1,0,0,1,1,1,TRUE
M,BLACK,37,1,0,0,1,0,1,1,TRUE
M,BLACK,32,0,1,0,1,0,0,1,FALSE
F,BLACK,37,0,1,0,1,0,1,1,FALSE
M,WHITE,26,1,1,0,1,0,1,1,TRUE
M,WHITE,61,0,1,0,1,0,1,1,FALSE
F,WHITE,43,0,0,0,1,0,0,1,FALSE
M,BLACK,31,0,1,0,1,1,1,1,FALSE
M,BLACK,27,0,0,1,1,0,1,1,FALSE
M,BLACK,23,1,1,0,1,0,1,0,FALSE
M,WHITE,31,1,0,1,0,1,1,1,FALSE
M,WHITE,62,0,0,0,0,0,1,1,FALSE
M,WHITE,64,1,1,0,0,1,1,1,FALSE
M,WHITE,44,0,1,0,1,0,1,1,FALSE
M,BLACK,32,1,1,0,1,1,1,0,FALSE
M,WHITE,30,0,0,0,1,0,1,0,FALSE
M,WHITE,42,0,1,0,0,0,1,1,FALSE
M,WHITE,33,1,0,1,1,1,1,0,FALSE
M,BLACK,27,1,0,0,1,0,1,1,FALSE
M,BLACK,40,0,0,0,1,0,0,1,FALSE
M,WHITE,31,0,1,0,0,0,1,1,FALSE
M,BLACK,27,1,0,0,1,0,1,1,TRUE
M,BLACK,35,1,1,0,1,0,1,1,FALSE
M,BLACK,26,1,0,0,1,1,1,0,FALSE
M,BLACK,28,0,0,1,1,1,1,1,FALSE
M,WHITE,44,0,0,1,1,0,1,1,FALSE
M,WHITE,37,1,0,0,1,0,1,1,FALSE
M,BLACK,28,0,1,0,1,0,1,1,FALSE
M,WHITE,46,1,1,0,1,1,1,1,FALSE
M,BLACK,28,1,1,0,0,0,1,1,FALSE
M,WHITE,32,1,1,0,1,1,1,0,FALSE
M,WHITE,23,1,1,0,1,0,1,0,FALSE
M,BLACK,50,0,0,1,1,1,1,0,FALSE
M,BLACK,31,1,1,0,0,0,1,1,FALSE
M,BLACK,31,1,0,0,0,0,1,1,TRUE
M,WHITE,28,1,0,0,0,0,1,1,FALSE
M,BLACK,25,1,0,0,1,1,1,1,FALSE
M,BLACK,37,1,1,0,1,1,1,1,FALSE
M,BLACK,39,0,1,0,1,0,1,1,FALSE
M,BLACK,25,1,0,0,1,0,1,0,TRUE
M,BLACK,35,1,1,0,1,1,0,0,TRUE
F,WHITE,35,0,1,0,0,0,1,1,FALSE
M,WHITE,30,1,1,0,0,0,1,1,TRUE
M,WHITE,27,1,0,0,1,0,0,0,TRUE
M,WHITE,35,0,0,0,1,0,1,1,FALSE
M,BLACK,24,1,1,0,1,1,0,1,TRUE
F,WHITE,29,0,0,0,1,0,1,0,TRUE
M,WHITE,44,0,0,1,0,0,0,1,FALSE
M,BLACK,42,0,0,0,1,0,1,1,FALSE
F,WHITE,49,1,0,1,0,1,1,0,FALSE
F,WHITE,33,1,0,1,1,0,0,1,TRUE
M,WHITE,27,1,1,0,0,1,0,1,FALSE
M,BLACK,28,1,0,0,0,1,1,1,FALSE
M,BLACK,41,0,0,0,1,1,1,1,FALSE
M,BLACK,36,1,1,0,1,1,0,1,FALSE
M,BLACK,59,0,1,0,1,1,1,1,FALSE
F,WHITE,33,0,1,0,1,0,1,1,FALSE
M,WHITE,44,1,1,0,1,0,1,1,FALSE
M,WHITE,31,1,0,0,0,0,1,1,TRUE
M,WHITE,64,0,0,0,1,0,1,1,TRUE
F,WHITE,47,0,1,0,0,0,1,1,FALSE
M,BLACK,30,0,1,0,1,1,0,1,TRUE
M,BLACK,32,0,0,0,1,1,1,0,TRUE
M,WHITE,35,0,0,0,0,1,1,1,FALSE
M,WHITE,32,0,0,1,1,0,1,1,FALSE
M,BLACK,30,1,0,0,1,1,1,1,FALSE
M,BLACK,32,0,0,0,0,0,1,1,FALSE
M,WHITE,26,1,1,0,1,0,1,1,TRUE
M,WHITE,36,0,0,0,1,1,1,0,FALSE
M,BLACK,31,1,0,0,1,1,1,1,TRUE
M,WHITE,31,0,1,0,1,0,1,1,TRUE
M,BLACK,23,1,0,0,1,1,1,1,TRUE
M,BLACK,21,1,0,0,0,0,0,0,TRUE
M,WHITE,33,1,0,0,1,1,1,1,TRUE
M,BLACK,32,0,0,0,1,0,1,1,FALSE
M,BLACK,33,1,1,0,1,1,1,1,FALSE
M,BLACK,34,0,1,0,1,1,1,0,FALSE
M,BLACK,27,1,0,0,0,1,1,0,TRUE
M,BLACK,25,1,0,0,1,1,1,0,FALSE
M,WHITE,40,1,0,1,1,0,0,1,FALSE
M,WHITE,32,0,0,0,1,0,0,1,TRUE
M,WHITE,44,1,0,1,1,1,0,0,FALSE
M,WHITE,31,0,1,0,1,0,1,1,FALSE
F,WHITE,32,1,0,1,1,0,1,1,FALSE
F,WHITE,35,1,0,0,1,0,1,1,FALSE
M,BLACK,40,1,1,0,1,0,1,1,TRUE
M,BLACK,54,0,0,1,0,0,1,1,FALSE
M,WHITE,30,1,1,0,0,0,1,0,FALSE
M,WHITE,25,1,1,0,0,1,0,0,FALSE
M,WHITE,38,1,1,0,0,1,1,1,TRUE
M,BLACK,25,1,0,0,1,1,1,0,TRUE
M,BLACK,36,0,1,0,1,0,1,1,FALSE
M,BLACK,33,1,0,0,1,1,0,0,TRUE
M,BLACK,32,1,0,0,1,1,1,1,FALSE
M,WHITE,33,1,1,0,1,0,1,1,FALSE
M,WHITE,36,1,0,0,0,0,1,1,FALSE
M,WHITE,36,1,0,0,0,0,1,1,TRUE
M,BLACK,40,0,0,0,1,0,1,1,TRUE
F,BLACK,37,0,1,0,1,0,1,0,FALSE
F,WHITE,45,0,1,0,1,0,1,1,TRUE
M,BLACK,28,0,0,0,1,0,1,1,FALSE
M,BLACK,60,1,0,1,1,1,1,1,TRUE
M,WHITE,63,0,1,0,1,1,1,0,FALSE
M,BLACK,30,0,0,1,1,0,0,0,FALSE
M,BLACK,36,0,0,0,1,0,1,1,FALSE
M,WHITE,37,0,1,0,0,1,1,0,FALSE
M,BLACK,24,0,1,0,1,0,0,1,FALSE
M,BLACK,27,1,0,0,1,1,0,1,TRUE
M,BLACK,32,0,0,0,1,1,1,1,FALSE
M,BLACK,31,0,1,0,0,0,1,0,FALSE
M,BLACK,30,1,1,0,0,1,1,1,TRUE
M,WHITE,23,0,1,0,1,1,1,1,FALSE
M,WHITE,40,0,0,0,1,1,1,1,FALSE
M,WHITE,23,1,1,0,1,0,1,1,TRUE
M,BLACK,30,0,1,0,1,0,1,1,FALSE
M,WHITE,29,1,0,0,1,1,1,1,TRUE
M,BLACK,27,1,0,0,0,1,0,0,FALSE
M,WHITE,30,0,1,0,1,1,0,1,TRUE
F,WHITE,30,1,1,0,1,0,1,1,FALSE
F,BLACK,47,1,1,0,1,1,1,0,FALSE
M,WHITE,29,1,0,0,1,1,1,1,FALSE
M,BLACK,30,1,1,0,1,1,0,1,FALSE
M,BLACK,34,1,1,0,1,1,1,1,TRUE
M,BLACK,36,1,1,0,1,0,0,1,FALSE
M,BLACK,41,1,0,0,0,0,1,1,FALSE
M,BLACK,30,1,0,0,0,0,1,1,FALSE
M,WHITE,35,1,0,1,0,0,1,1,FALSE
M,BLACK,28,1,0,0,0,1,1,1,FALSE
F,WHITE,28,0,1,0,0,0,1,1,TRUE
M,WHITE,55,0,0,1,0,0,1,0,FALSE
M,BLACK,43,0,1,0,1,1,1,1,TRUE
M,WHITE,37,0,0,0,1,0,1,1,TRUE
M,BLACK,28,0,0,0,1,0,1,1,FALSE
M,WHITE,53,0,1,0,0,0,1,1,FALSE
F,WHITE,49,0,1,0,1,1,0,0,FALSE
M,WHITE,37,0,0,0,1,0,1,1,FALSE
M,BLACK,45,0,0,0,0,0,1,1,TRUE
M,BLACK,27,1,1,0,0,1,1,0,FALSE
F,WHITE,31,1,1,0,1,0,0,1,FALSE
F,BLACK,44,1,0,1,0,1,1,1,FALSE
M,BLACK,30,0,1,0,1,1,1,1,FALSE
